CMS, sigma, sqrt(s) = 7 TeV; no polarization; 
values from BPH-11-001 (14 Feb 2013)
rapMin	rapMax	pTMean  pTMin  pTMax  ratio   stat-pos stat-neg sys-pos sys-neg pol-pos pol-neg
0.0	2.4    1.56	0    2     0.221	0.010	0.009	+0.030	-0.024	0.0	0.0
0.0	2.4    3.57	2    5     0.230	0.008	0.008	+0.028	-0.030	0.0	0.0
0.0	2.4    6.20	5    8     0.266	0.011	0.010	+0.033	-0.025	0.0	0.0
0.0	2.4    8.59	8   10     0.270	0.012	0.012	+0.034	-0.029	0.0	0.0
0.0	2.4    11.34	10  13     0.330	0.016	0.015	+0.029	-0.028	0.0	0.0
0.0	2.4    14.35	13  16     0.372	0.023	0.022	+0.025	-0.028	0.0	0.0
0.0	2.4    16.92	16  18     0.502	0.046	0.043	+0.040	-0.041	0.0	0.0
0.0	2.4    19.80	18  22     0.449	0.039	0.036	+0.032	-0.048	0.0	0.0
0.0	2.4    26.62	22  38     0.466	0.047	0.044	+0.074	-0.121	0.0	0.0
